[1] Total Num: 3000, acc: 5.601131619144223 
[2] Total Num: 3000, acc: 5.451462687247393 
[3] Total Num: 3000, acc: 6.056264754646516 
[4] Total Num: 3000, acc: 5.28560136292688 
[5] Total Num: 3000, acc: 4.96934517703728 
[6] Total Num: 3000, acc: 4.745353161714274 
[7] Total Num: 3000, acc: 4.310017036656441 
[8] Total Num: 3000, acc: 4.181329240121312 
[9] Total Num: 3000, acc: 4.02396576289198 
[10] Total Num: 3000, acc: 4.0267101455310375 
[11] Total Num: 3000, acc: 4.0891640247341545 
[12] Total Num: 3000, acc: 4.060831233515339 
[13] Total Num: 3000, acc: 4.005775974735273 
[14] Total Num: 3000, acc: 3.9928395938703005 
[15] Total Num: 3000, acc: 4.0566164360652435 
[16] Total Num: 3000, acc: 3.9940323034608234 
[17] Total Num: 3000, acc: 3.913840594934106 
