[1] Total Num: 3000, acc: 62.628206688658906 
[2] Total Num: 3000, acc: 57.87511982938564 
[3] Total Num: 3000, acc: 64.6781102103538 
[4] Total Num: 3000, acc: 63.860798017498986 
[5] Total Num: 3000, acc: 66.93287244001735 
[6] Total Num: 3000, acc: 65.13429876868359 
[7] Total Num: 3000, acc: 62.0445394680649 
[8] Total Num: 3000, acc: 67.61828709618393 
[9] Total Num: 3000, acc: 67.03656986129928 
[10] Total Num: 3000, acc: 67.37304078292927 
[11] Total Num: 3000, acc: 67.83965376638275 
[12] Total Num: 3000, acc: 63.82078024633791 
[13] Total Num: 3000, acc: 66.7469782302642 
[14] Total Num: 3000, acc: 65.5061084680633 
[15] Total Num: 3000, acc: 68.00763275690407 
[16] Total Num: 3000, acc: 66.90420617339649 
[17] Total Num: 3000, acc: 67.73530813015013 
