[1] Total Num: 3000, acc: 5.980588053715315 
[2] Total Num: 3000, acc: 5.5193947416043025 
[3] Total Num: 3000, acc: 6.174564442087873 
[4] Total Num: 3000, acc: 6.0965397833258415 
[5] Total Num: 3000, acc: 6.392715370522366 
[6] Total Num: 3000, acc: 6.217546492881815 
[7] Total Num: 3000, acc: 5.919965382009869 
[8] Total Num: 3000, acc: 6.45872472410031 
[9] Total Num: 3000, acc: 6.4030366921523605 
[10] Total Num: 3000, acc: 6.435386176854548 
[11] Total Num: 3000, acc: 6.48062058632441 
[12] Total Num: 3000, acc: 6.092201858739041 
[13] Total Num: 3000, acc: 6.375135801005867 
[14] Total Num: 3000, acc: 6.255555704322302 
[15] Total Num: 3000, acc: 6.495822566484071 
[16] Total Num: 3000, acc: 6.390273455746563 
[17] Total Num: 3000, acc: 6.469831808312253 
