[1] Total Num: 3000, avg: 228.03401938291555 
[2] Total Num: 3000, avg: 250.91927955172187 
[3] Total Num: 3000, avg: 272.5151494245616 
[4] Total Num: 3000, avg: 244.33005595071 
[5] Total Num: 3000, avg: 203.55861270538423 
[6] Total Num: 3000, avg: 231.40406762759966 
[7] Total Num: 3000, avg: 205.25197300489006 
[8] Total Num: 3000, avg: 165.28246212559813 
[9] Total Num: 3000, avg: 160.6338381928629 
[10] Total Num: 3000, avg: 165.05908842139584 
[11] Total Num: 3000, avg: 163.37473483122523 
[12] Total Num: 3000, avg: 173.1247424706079 
[13] Total Num: 3000, avg: 165.33961049854935 
[14] Total Num: 3000, avg: 164.50939418038368 
[15] Total Num: 3000, avg: 164.71255370361536 
[16] Total Num: 3000, avg: 157.73048202588058 
[17] Total Num: 3000, avg: 163.79792014012187 
