[1] Total Num: 3000, acc: 5.106552851390428 
[2] Total Num: 3000, acc: 4.75128040283604 
[3] Total Num: 3000, acc: 4.892437280003011 
[4] Total Num: 3000, acc: 4.416043142786059 
[5] Total Num: 3000, acc: 4.894670389019076 
[6] Total Num: 3000, acc: 4.696740656940882 
[7] Total Num: 3000, acc: 4.811791757315948 
[8] Total Num: 3000, acc: 4.310604258905728 
[9] Total Num: 3000, acc: 4.3282600881418585 
[10] Total Num: 3000, acc: 4.265202276077968 
[11] Total Num: 3000, acc: 4.245281301643555 
[12] Total Num: 3000, acc: 4.242524640399182 
[13] Total Num: 3000, acc: 4.389928137421055 
[14] Total Num: 3000, acc: 4.21978369302402 
[15] Total Num: 3000, acc: 4.13955820100121 
[16] Total Num: 3000, acc: 4.114905993903916 
[17] Total Num: 3000, acc: 4.177546802493476 
