[1] Total Num: 3000, acc: 6.943505911643782 
[2] Total Num: 3000, acc: 5.955126384353858 
[3] Total Num: 3000, acc: 5.688871120986009 
[4] Total Num: 3000, acc: 6.293809654601035 
[5] Total Num: 3000, acc: 5.798207535283507 
[6] Total Num: 3000, acc: 6.255046417633555 
[7] Total Num: 3000, acc: 6.171369629823022 
[8] Total Num: 3000, acc: 6.0583528061844625 
[9] Total Num: 3000, acc: 5.931911619405082 
[10] Total Num: 3000, acc: 6.08261570141132 
[11] Total Num: 3000, acc: 5.957556193448156 
[12] Total Num: 3000, acc: 5.988863544001898 
[13] Total Num: 3000, acc: 6.028052682702503 
[14] Total Num: 3000, acc: 6.194659286994555 
[15] Total Num: 3000, acc: 6.219302137782035 
[16] Total Num: 3000, acc: 6.061649075289904 
[17] Total Num: 3000, acc: 5.813192135593626 
