[1] Total Num: 3000, acc: 5.765859433729882 
[2] Total Num: 3000, acc: 4.92056553702356 
[3] Total Num: 3000, acc: 4.73136577259604 
[4] Total Num: 3000, acc: 5.213162436872459 
[5] Total Num: 3000, acc: 4.809492105171291 
[6] Total Num: 3000, acc: 5.172539596801375 
[7] Total Num: 3000, acc: 5.115451217010158 
[8] Total Num: 3000, acc: 5.038634802641677 
[9] Total Num: 3000, acc: 4.933684256821605 
[10] Total Num: 3000, acc: 5.061255993707832 
[11] Total Num: 3000, acc: 4.967828758105986 
[12] Total Num: 3000, acc: 4.977088044713208 
[13] Total Num: 3000, acc: 5.02542424631019 
[14] Total Num: 3000, acc: 5.154953757464039 
[15] Total Num: 3000, acc: 5.17668544040999 
[16] Total Num: 3000, acc: 5.04344962087336 
[17] Total Num: 3000, acc: 4.8530440127553 
