[1] Total Num: 3000, acc: 4.8705850638746 
[2] Total Num: 3000, acc: 4.58627870494503 
[3] Total Num: 3000, acc: 4.166240103959293 
[4] Total Num: 3000, acc: 2.9660611613200394 
[5] Total Num: 3000, acc: 3.6737234606290228 
[6] Total Num: 3000, acc: 3.383502017178941 
[7] Total Num: 3000, acc: 3.5454796864064 
[8] Total Num: 3000, acc: 2.879868135216362 
[9] Total Num: 3000, acc: 3.081380157419527 
[10] Total Num: 3000, acc: 2.950821551273419 
[11] Total Num: 3000, acc: 3.102676085805846 
[12] Total Num: 3000, acc: 2.9090630369712884 
[13] Total Num: 3000, acc: 3.0264005502430598 
[14] Total Num: 3000, acc: 3.004488530491751 
[15] Total Num: 3000, acc: 3.036590979532355 
[16] Total Num: 3000, acc: 3.1960429971656747 
[17] Total Num: 3000, acc: 2.8962662813794346 
