[1] Total Num: 3000, acc: 6.310755313661629 
[2] Total Num: 3000, acc: 5.980148849689888 
[3] Total Num: 3000, acc: 5.4190873353812945 
[4] Total Num: 3000, acc: 3.8727358135712264 
[5] Total Num: 3000, acc: 4.786635585084412 
[6] Total Num: 3000, acc: 4.408109433196299 
[7] Total Num: 3000, acc: 4.611612278610906 
[8] Total Num: 3000, acc: 3.747463801100144 
[9] Total Num: 3000, acc: 4.009224825281997 
[10] Total Num: 3000, acc: 3.8398684108732244 
[11] Total Num: 3000, acc: 4.0342226632584675 
[12] Total Num: 3000, acc: 3.7858185545683343 
[13] Total Num: 3000, acc: 3.9403252727730176 
[14] Total Num: 3000, acc: 3.9042048143126653 
[15] Total Num: 3000, acc: 3.9430253267836575 
[16] Total Num: 3000, acc: 4.149312882160525 
[17] Total Num: 3000, acc: 3.7658037381934215 
