[1] Total Num: 3000, acc: 4.47443570654106 
[2] Total Num: 3000, acc: 4.770476559802374 
[3] Total Num: 3000, acc: 3.8196007492125172 
[4] Total Num: 3000, acc: 3.4254683290257986 
[5] Total Num: 3000, acc: 3.666030976821512 
[6] Total Num: 3000, acc: 3.4281832981235505 
[7] Total Num: 3000, acc: 3.6704366669220203 
[8] Total Num: 3000, acc: 3.3132716380758986 
[9] Total Num: 3000, acc: 3.394805607072913 
[10] Total Num: 3000, acc: 3.423420357904087 
[11] Total Num: 3000, acc: 3.4513720471564615 
[12] Total Num: 3000, acc: 3.382883896373796 
[13] Total Num: 3000, acc: 3.4289759236047743 
[14] Total Num: 3000, acc: 3.5030213230931095 
[15] Total Num: 3000, acc: 3.4077189889754114 
[16] Total Num: 3000, acc: 3.4326532464955744 
[17] Total Num: 3000, acc: 3.6526481449678894 
