[1] Total Num: 3000, acc: 41.63859000308114 
[2] Total Num: 3000, acc: 44.463591522346015 
[3] Total Num: 3000, acc: 35.69590698026597 
[4] Total Num: 3000, acc: 31.968247008968735 
[5] Total Num: 3000, acc: 34.201473580188214 
[6] Total Num: 3000, acc: 31.94543896582552 
[7] Total Num: 3000, acc: 34.21495724636488 
[8] Total Num: 3000, acc: 30.897203946554615 
[9] Total Num: 3000, acc: 31.66490395954795 
[10] Total Num: 3000, acc: 31.935344799755903 
[11] Total Num: 3000, acc: 32.17857630053987 
[12] Total Num: 3000, acc: 31.55509805817805 
[13] Total Num: 3000, acc: 31.998026059888897 
[14] Total Num: 3000, acc: 32.6589269235187 
[15] Total Num: 3000, acc: 31.783274565997612 
[16] Total Num: 3000, acc: 32.01251828432025 
[17] Total Num: 3000, acc: 34.07335655759213 
