[1] Total Num: 3000, acc: 6.464245364073474 
[2] Total Num: 3000, acc: 6.924042433081779 
[3] Total Num: 3000, acc: 5.507513694827947 
[4] Total Num: 3000, acc: 4.930255962501644 
[5] Total Num: 3000, acc: 5.273012537385417 
[6] Total Num: 3000, acc: 4.942164195094935 
[7] Total Num: 3000, acc: 5.291802162261701 
[8] Total Num: 3000, acc: 4.7730764153261775 
[9] Total Num: 3000, acc: 4.887292185636639 
[10] Total Num: 3000, acc: 4.9304592301378305 
[11] Total Num: 3000, acc: 4.968151031283054 
[12] Total Num: 3000, acc: 4.865720792052377 
[13] Total Num: 3000, acc: 4.933390461677297 
[14] Total Num: 3000, acc: 5.048215651679891 
[15] Total Num: 3000, acc: 4.910413432792771 
[16] Total Num: 3000, acc: 4.941933220563999 
[17] Total Num: 3000, acc: 5.263666884157206 
