[1] Total Num: 3000, avg: 220.6025274510706 
[2] Total Num: 3000, avg: 240.18812481500407 
[3] Total Num: 3000, avg: 245.24735531947013 
[4] Total Num: 3000, avg: 192.92828263241663 
[5] Total Num: 3000, avg: 217.67515828202397 
[6] Total Num: 3000, avg: 296.14211924651755 
[7] Total Num: 3000, avg: 300.53236500447923 
[8] Total Num: 3000, avg: 272.48265117936154 
[9] Total Num: 3000, avg: 269.19873582533825 
[10] Total Num: 3000, avg: 295.76742143441237 
[11] Total Num: 3000, avg: 268.97075886334613 
[12] Total Num: 3000, avg: 265.5566238206966 
[13] Total Num: 3000, avg: 263.4897361647118 
[14] Total Num: 3000, avg: 271.71363595110256 
[15] Total Num: 3000, avg: 257.61690483308064 
[16] Total Num: 3000, avg: 270.9608420030822 
[17] Total Num: 3000, avg: 260.15245504969755 
