[1] Total Num: 3000, avg: 229.38286603004505 
[2] Total Num: 3000, avg: 213.49487431062198 
[3] Total Num: 3000, avg: 220.5313364384863 
[4] Total Num: 3000, avg: 199.15170341851402 
[5] Total Num: 3000, avg: 221.97841934883823 
[6] Total Num: 3000, avg: 211.99382479597767 
[7] Total Num: 3000, avg: 216.6471210701478 
[8] Total Num: 3000, avg: 193.9481392757632 
[9] Total Num: 3000, avg: 194.64313323172632 
[10] Total Num: 3000, avg: 191.72994986557262 
[11] Total Num: 3000, avg: 190.75090039439002 
[12] Total Num: 3000, avg: 190.7236337769347 
[13] Total Num: 3000, avg: 197.25237447500183 
[14] Total Num: 3000, avg: 189.8157784847223 
[15] Total Num: 3000, avg: 186.1369908100515 
[16] Total Num: 3000, avg: 185.1240350404887 
[17] Total Num: 3000, avg: 187.79247799411047 
