[1] Total Num: 3000, acc: 6.3840344656474315 
[2] Total Num: 3000, acc: 6.064921394869765 
[3] Total Num: 3000, acc: 5.624882014347124 
[4] Total Num: 3000, acc: 5.904678199570455 
[5] Total Num: 3000, acc: 5.580868377892163 
[6] Total Num: 3000, acc: 5.461547471198502 
[7] Total Num: 3000, acc: 5.565535521718925 
[8] Total Num: 3000, acc: 5.4337927410922235 
[9] Total Num: 3000, acc: 5.366385857926276 
[10] Total Num: 3000, acc: 5.381471789970501 
[11] Total Num: 3000, acc: 5.351626690306288 
[12] Total Num: 3000, acc: 5.398231653587892 
[13] Total Num: 3000, acc: 5.36009608233492 
[14] Total Num: 3000, acc: 5.3404680401649784 
[15] Total Num: 3000, acc: 5.333049089298337 
[16] Total Num: 3000, acc: 5.359274560734172 
[17] Total Num: 3000, acc: 5.3505274493803405 
