[1] Total Num: 3000, avg: 333.56788292256493 
[2] Total Num: 3000, avg: 317.3862681177535 
[3] Total Num: 3000, avg: 294.6442289852085 
[4] Total Num: 3000, avg: 309.20699331536406 
[5] Total Num: 3000, avg: 292.54040201478637 
[6] Total Num: 3000, avg: 286.27762076669563 
[7] Total Num: 3000, avg: 291.6260896994553 
[8] Total Num: 3000, avg: 284.82194310802265 
[9] Total Num: 3000, avg: 281.28347110692397 
[10] Total Num: 3000, avg: 282.1103773631496 
[11] Total Num: 3000, avg: 280.5717792636346 
[12] Total Num: 3000, avg: 282.9838631880976 
[13] Total Num: 3000, avg: 281.02547573696165 
[14] Total Num: 3000, avg: 280.0111378917942 
[15] Total Num: 3000, avg: 279.6189407777368 
[16] Total Num: 3000, avg: 281.0048297096134 
[17] Total Num: 3000, avg: 280.57106089828727 
