[1] Total Num: 3000, acc: 67.36904189479655 
[2] Total Num: 3000, acc: 57.46642249375447 
[3] Total Num: 3000, acc: 55.82615434488141 
[4] Total Num: 3000, acc: 50.49377700002546 
[5] Total Num: 3000, acc: 62.994556268958824 
[6] Total Num: 3000, acc: 58.0514891329574 
[7] Total Num: 3000, acc: 74.34571281408526 
[8] Total Num: 3000, acc: 62.0692351618996 
[9] Total Num: 3000, acc: 64.52916803919672 
[10] Total Num: 3000, acc: 65.24234833415589 
[11] Total Num: 3000, acc: 64.63837275503498 
[12] Total Num: 3000, acc: 66.13806833536862 
[13] Total Num: 3000, acc: 64.55211231042253 
[14] Total Num: 3000, acc: 66.85767549758805 
[15] Total Num: 3000, acc: 66.01080302189082 
[16] Total Num: 3000, acc: 64.31395242175444 
[17] Total Num: 3000, acc: 70.33765383313082 
