[1] Total Num: 3000, avg: 338.64335614110155 
[2] Total Num: 3000, avg: 288.8659516343716 
[3] Total Num: 3000, avg: 280.6208378198962 
[4] Total Num: 3000, avg: 253.81661901903925 
[5] Total Num: 3000, avg: 316.6541811435031 
[6] Total Num: 3000, avg: 291.80690857539696 
[7] Total Num: 3000, avg: 373.71295524347806 
[8] Total Num: 3000, avg: 312.0028856101514 
[9] Total Num: 3000, avg: 324.36820983180314 
[10] Total Num: 3000, avg: 327.9531460687851 
[11] Total Num: 3000, avg: 324.91714858613886 
[12] Total Num: 3000, avg: 332.4556557634986 
[13] Total Num: 3000, avg: 324.4835434266627 
[14] Total Num: 3000, avg: 336.0728979309605 
[15] Total Num: 3000, avg: 331.8159316694932 
[16] Total Num: 3000, avg: 323.28638730163675 
[17] Total Num: 3000, avg: 353.5656803313381 
