[1] Total Num: 3000, avg: 216.36705044237272 
[2] Total Num: 3000, avg: 320.66916456235396 
[3] Total Num: 3000, avg: 180.91712434306643 
[4] Total Num: 3000, avg: 157.55496044841308 
[5] Total Num: 3000, avg: 172.76309052867276 
[6] Total Num: 3000, avg: 168.9483901185298 
[7] Total Num: 3000, avg: 164.2677824899112 
[8] Total Num: 3000, avg: 139.7154219403029 
[9] Total Num: 3000, avg: 143.18525459052512 
[10] Total Num: 3000, avg: 138.20541820418077 
[11] Total Num: 3000, avg: 141.58417827382692 
[12] Total Num: 3000, avg: 145.15640855255165 
[13] Total Num: 3000, avg: 135.96961890709213 
[14] Total Num: 3000, avg: 149.7622434472449 
[15] Total Num: 3000, avg: 139.00203667302395 
[16] Total Num: 3000, avg: 138.60530873917136 
[17] Total Num: 3000, avg: 133.76105041956984 
