[1] Total Num: 3000, avg: 363.9205711992654 
[2] Total Num: 3000, avg: 307.4165140885881 
[3] Total Num: 3000, avg: 281.1819464773803 
[4] Total Num: 3000, avg: 272.92441282700645 
[5] Total Num: 3000, avg: 239.28055359230876 
[6] Total Num: 3000, avg: 244.93483748543386 
[7] Total Num: 3000, avg: 242.16830837799918 
[8] Total Num: 3000, avg: 238.83893839741836 
[9] Total Num: 3000, avg: 239.88448881211536 
[10] Total Num: 3000, avg: 239.79482588521452 
[11] Total Num: 3000, avg: 239.2608649825668 
[12] Total Num: 3000, avg: 236.7902095334844 
[13] Total Num: 3000, avg: 236.54084351754437 
[14] Total Num: 3000, avg: 241.119355646549 
[15] Total Num: 3000, avg: 235.15340426955245 
[16] Total Num: 3000, avg: 239.5940748452233 
[17] Total Num: 3000, avg: 238.17985040154431 
