[1] Total Num: 3000, acc: 7.518895813625066 
[2] Total Num: 3000, acc: 6.325166996322371 
[3] Total Num: 3000, acc: 5.778645489871427 
[4] Total Num: 3000, acc: 5.612119360222849 
[5] Total Num: 3000, acc: 4.922044696255352 
[6] Total Num: 3000, acc: 5.042353229625669 
[7] Total Num: 3000, acc: 4.980051258485574 
[8] Total Num: 3000, acc: 4.907599763376685 
[9] Total Num: 3000, acc: 4.929624514219504 
[10] Total Num: 3000, acc: 4.926447242805473 
[11] Total Num: 3000, acc: 4.919236131075289 
[12] Total Num: 3000, acc: 4.8658923304953055 
[13] Total Num: 3000, acc: 4.859502602513711 
[14] Total Num: 3000, acc: 4.953639861582927 
[15] Total Num: 3000, acc: 4.832130296720869 
[16] Total Num: 3000, acc: 4.923966235979879 
[17] Total Num: 3000, acc: 4.895841912297283 
