[1] Total Num: 3000, acc: 4.555743354578007 
[2] Total Num: 3000, acc: 4.659487435414857 
[3] Total Num: 3000, acc: 4.038419725748597 
[4] Total Num: 3000, acc: 4.0010002349781395 
[5] Total Num: 3000, acc: 3.5511678876525035 
[6] Total Num: 3000, acc: 3.435706916700394 
[7] Total Num: 3000, acc: 3.002214591189658 
[8] Total Num: 3000, acc: 2.9068100963530767 
[9] Total Num: 3000, acc: 2.8142602431793198 
[10] Total Num: 3000, acc: 2.949021857836369 
[11] Total Num: 3000, acc: 3.078538430451166 
[12] Total Num: 3000, acc: 2.8239268491312206 
[13] Total Num: 3000, acc: 2.9509298713671845 
[14] Total Num: 3000, acc: 3.225112149682206 
[15] Total Num: 3000, acc: 2.9124695917140135 
[16] Total Num: 3000, acc: 3.030876425335799 
[17] Total Num: 3000, acc: 3.1639838064086097 
