[1] Total Num: 3000, acc: 5.118175319594135 
[2] Total Num: 3000, acc: 3.9187082347658824 
[3] Total Num: 3000, acc: 3.8224644526526728 
[4] Total Num: 3000, acc: 4.005474403265224 
[5] Total Num: 3000, acc: 4.123111857307768 
[6] Total Num: 3000, acc: 3.436195239269418 
[7] Total Num: 3000, acc: 3.536325613422107 
[8] Total Num: 3000, acc: 3.5588437122978407 
[9] Total Num: 3000, acc: 3.402048849681139 
[10] Total Num: 3000, acc: 3.2846720340610647 
[11] Total Num: 3000, acc: 3.3374294554635604 
[12] Total Num: 3000, acc: 3.3756643993809066 
[13] Total Num: 3000, acc: 3.380075488824046 
[14] Total Num: 3000, acc: 3.2897803755898822 
[15] Total Num: 3000, acc: 3.3108092867294787 
[16] Total Num: 3000, acc: 3.236831046121937 
[17] Total Num: 3000, acc: 3.1974408767197238 
