[1] Total Num: 3000, acc: 51.26013735255642 
[2] Total Num: 3000, acc: 40.15939334267337 
[3] Total Num: 3000, acc: 42.52620321389595 
[4] Total Num: 3000, acc: 38.05117275965203 
[5] Total Num: 3000, acc: 38.56640427480042 
[6] Total Num: 3000, acc: 43.344205694104566 
[7] Total Num: 3000, acc: 38.526688901171724 
[8] Total Num: 3000, acc: 39.865773435435706 
[9] Total Num: 3000, acc: 39.677596144651034 
[10] Total Num: 3000, acc: 36.99779565978614 
[11] Total Num: 3000, acc: 38.335215209586806 
[12] Total Num: 3000, acc: 38.537050213301846 
[13] Total Num: 3000, acc: 38.59471420030984 
[14] Total Num: 3000, acc: 36.72883790769346 
[15] Total Num: 3000, acc: 35.79677567414015 
[16] Total Num: 3000, acc: 37.12111874524703 
[17] Total Num: 3000, acc: 37.84469137524866 
