[1] Total Num: 3000, avg: 242.43424214890754 
[2] Total Num: 3000, avg: 248.1431708414335 
[3] Total Num: 3000, avg: 269.83076129481054 
[4] Total Num: 3000, avg: 237.0591097890084 
[5] Total Num: 3000, avg: 245.68158984684362 
[6] Total Num: 3000, avg: 224.00940536601408 
[7] Total Num: 3000, avg: 195.2278870196574 
[8] Total Num: 3000, avg: 223.94412092448465 
[9] Total Num: 3000, avg: 223.7758660522519 
[10] Total Num: 3000, avg: 235.50334298218135 
[11] Total Num: 3000, avg: 238.9439919272394 
[12] Total Num: 3000, avg: 235.2408642312706 
[13] Total Num: 3000, avg: 213.95240888455808 
[14] Total Num: 3000, avg: 235.1048185280556 
[15] Total Num: 3000, avg: 221.42684013949275 
[16] Total Num: 3000, avg: 243.01558741076877 
[17] Total Num: 3000, avg: 238.59045547494614 
