[1] Total Num: 3000, acc: 6.623681966120583 
[2] Total Num: 3000, acc: 6.068973642414427 
[3] Total Num: 3000, acc: 5.939283317519368 
[4] Total Num: 3000, acc: 5.8119338888482135 
[5] Total Num: 3000, acc: 5.711403350756587 
[6] Total Num: 3000, acc: 5.6794298700301455 
[7] Total Num: 3000, acc: 5.388177171713588 
[8] Total Num: 3000, acc: 5.4443545112097125 
[9] Total Num: 3000, acc: 5.519310425959688 
[10] Total Num: 3000, acc: 5.516903896971666 
[11] Total Num: 3000, acc: 5.469490487741113 
[12] Total Num: 3000, acc: 5.49097989898414 
[13] Total Num: 3000, acc: 5.496399802396026 
[14] Total Num: 3000, acc: 5.525532373206676 
[15] Total Num: 3000, acc: 5.410223744294059 
[16] Total Num: 3000, acc: 5.44864074035824 
[17] Total Num: 3000, acc: 5.421123237700599 
