[1] Total Num: 3000, avg: 339.1776650691404 
[2] Total Num: 3000, avg: 313.3200138599754 
[3] Total Num: 3000, avg: 306.0765797503922 
[4] Total Num: 3000, avg: 299.63664186684946 
[5] Total Num: 3000, avg: 294.88713510085296 
[6] Total Num: 3000, avg: 292.9554289313642 
[7] Total Num: 3000, avg: 278.66026544444856 
[8] Total Num: 3000, avg: 281.57291240216955 
[9] Total Num: 3000, avg: 285.3162699847972 
[10] Total Num: 3000, avg: 285.1603195898851 
[11] Total Num: 3000, avg: 282.6730621621924 
[12] Total Num: 3000, avg: 284.01816612394396 
[13] Total Num: 3000, avg: 284.1245320569851 
[14] Total Num: 3000, avg: 285.4339670523737 
[15] Total Num: 3000, avg: 279.8049753535662 
[16] Total Num: 3000, avg: 281.63628471475306 
[17] Total Num: 3000, avg: 280.5611223574972 
