[1] Total Num: 3000, acc: 4.564839039446395 
[2] Total Num: 3000, acc: 4.279135731343592 
[3] Total Num: 3000, acc: 4.714873134605698 
[4] Total Num: 3000, acc: 4.755314500382113 
[5] Total Num: 3000, acc: 4.998524798004069 
[6] Total Num: 3000, acc: 5.00455442973342 
[7] Total Num: 3000, acc: 4.358506108689303 
[8] Total Num: 3000, acc: 4.870708337759907 
[9] Total Num: 3000, acc: 4.759199382597392 
[10] Total Num: 3000, acc: 4.816967268697544 
[11] Total Num: 3000, acc: 4.882558017563683 
[12] Total Num: 3000, acc: 4.797490856408899 
[13] Total Num: 3000, acc: 5.065446578993316 
[14] Total Num: 3000, acc: 4.8550097631441815 
[15] Total Num: 3000, acc: 5.18152741708971 
[16] Total Num: 3000, acc: 5.034616327620232 
[17] Total Num: 3000, acc: 5.154203687676172 
