[1] Total Num: 3000, acc: 48.71776459931686 
[2] Total Num: 3000, acc: 45.511084232677675 
[3] Total Num: 3000, acc: 50.17362114334959 
[4] Total Num: 3000, acc: 50.68079112570057 
[5] Total Num: 3000, acc: 53.35193165710952 
[6] Total Num: 3000, acc: 53.46547965465968 
[7] Total Num: 3000, acc: 46.36156089976883 
[8] Total Num: 3000, acc: 51.82524508188636 
[9] Total Num: 3000, acc: 50.58136891298151 
[10] Total Num: 3000, acc: 51.21613661324702 
[11] Total Num: 3000, acc: 51.9525251668572 
[12] Total Num: 3000, acc: 51.04798137292203 
[13] Total Num: 3000, acc: 54.01306479219975 
[14] Total Num: 3000, acc: 51.60196259758853 
[15] Total Num: 3000, acc: 55.086064644620016 
[16] Total Num: 3000, acc: 53.48506158065021 
[17] Total Num: 3000, acc: 54.79086909895521 
