[1] Total Num: 3000, acc: 7.413540131191585 
[2] Total Num: 3000, acc: 6.5098166826994 
[3] Total Num: 3000, acc: 7.235712137341139 
[4] Total Num: 3000, acc: 7.206178933972844 
[5] Total Num: 3000, acc: 5.462309897463858 
[6] Total Num: 3000, acc: 5.4362349925431666 
[7] Total Num: 3000, acc: 5.39546980525647 
[8] Total Num: 3000, acc: 5.241717795123465 
[9] Total Num: 3000, acc: 5.352289395264445 
[10] Total Num: 3000, acc: 5.311868530796561 
[11] Total Num: 3000, acc: 5.427203400684357 
[12] Total Num: 3000, acc: 5.239258727964654 
[13] Total Num: 3000, acc: 5.256219798687196 
[14] Total Num: 3000, acc: 5.337669101211447 
[15] Total Num: 3000, acc: 5.2832050591499655 
[16] Total Num: 3000, acc: 5.326333652415648 
[17] Total Num: 3000, acc: 5.296668533775286 
